league_id,league_name,match_id,team,opponent,side,result,win,pos1_player,pos1_hero,pos1_lh_5m,pos1_networth_10m,enemy_pos1_player,enemy_pos1_hero,enemy_pos1_networth_10m,pos1_vs_enemy_pos1_diff_10m,enemy_pos3_player,enemy_pos3_hero,enemy_pos3_networth_10m,pos1_vs_enemy_pos3_diff_10m,team_networth_10m,enemy_team_networth_10m,team_networth_diff_10m,pos1_kda_10m,pos1_role_source,enemy_pos1_role_source,enemy_pos3_role_source
19101,BLAST Slam VII,8830175194,XG,Aurora,Radiant,负,0,SY,tiny,19,4049,,furion,4457,-408,Shenorita`,axe,3974,75,15002,16306,-1304,1/0/0,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8830175194,Aurora,XG,Dire,胜,1,,furion,28,4457,SY,tiny,4049,408,¿,dawnbreaker,3435,1022,16306,15002,1304,1/0/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8830280454,PARI,FLCN,Radiant,胜,1,PjJY,nevermore,26,4562,I m Going To Be The Best Carry,vengefulspirit,3173,1389,Darkness,mars,3735,827,17664,13394,4270,0/2/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8830280454,FLCN,PARI,Dire,负,0,I m Going To Be The Best Carry,vengefulspirit,21,3173,PjJY,nevermore,4562,-1389,,axe,5190,-2017,13394,17664,-4270,0/1/0,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8830206341,LGD,TY,Radiant,胜,1,E1,gyrocopter,35,5366,arima-,nevermore,4897,469,bangkok,beastmaster,3446,1920,19296,15009,4287,0/0/3,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8830206341,TY,LGD,Dire,负,0,arima-,nevermore,33,4897,E1,gyrocopter,5366,-469,Wisper,snapfire,4327,570,15009,19296,-4287,2/2/0,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8830423116,BB,GLYPH,Radiant,胜,1,0,monkey_king,32,4774,TOXIC,windrunner,4493,281,wsm,omniknight,2603,2171,15421,13799,1622,0/0/0,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8830423116,GLYPH,BB,Dire,负,0,TOXIC,windrunner,28,4493,0,monkey_king,4774,-281,Badwater,largo,3935,558,13799,15421,-1622,0/0/0,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8830442388,LGD,Tundra,Radiant,胜,1,Yuma,drow_ranger,30,5254,ׂ,nevermore,4436,818,not human (животное),tidehunter,3135,2119,15725,15759,-34,1/0/2,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8830442388,Tundra,LGD,Dire,负,0,ׂ,nevermore,18,4436,Yuma,drow_ranger,5254,-818,,largo,3460,976,15759,15725,34,2/2/3,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8830529631,Liquid,OG,Radiant,胜,1,yondaime,drow_ranger,24,4996,>>>>>>>><<<<<<<<<,phantom_lancer,4138,858,∩ (◣_◢) ∩,shredder,3104,1892,16320,13462,2858,3/0/0,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8830529631,OG,Liquid,Dire,负,0,>>>>>>>><<<<<<<<<,phantom_lancer,22,4138,yondaime,drow_ranger,4996,-858,50centaur,slardar,3368,770,13462,16320,-2858,0/0/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831470213,TSpirit,OG,Radiant,胜,1,1.1,tiny,23,4027,>>>>>>>><<<<<<<<<,windrunner,3698,329,∩ (◣_◢) ∩,doom_bringer,4200,-173,16444,14665,1779,0/0/0,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831470213,OG,TSpirit,Dire,负,0,>>>>>>>><<<<<<<<<,windrunner,20,3698,1.1,tiny,4027,-329,pn,largo,5062,-1364,14665,16444,-1779,0/2/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831470350,Aurora,Tundra,Radiant,负,0,mode: m0NESY,windrunner,27,4348,lost in the world,ursa,5006,-658,not human (животное),largo,3546,802,14742,16332,-1590,1/0/0,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831470350,Tundra,Aurora,Dire,胜,1,lost in the world,ursa,25,5006,mode: m0NESY,windrunner,4348,658,Shenorita`,shredder,2132,2874,16332,14742,1590,3/0/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831571711,OG,TSpirit,Radiant,负,0,>>>>>>>><<<<<<<<<,kez,27,4466,1.1,drow_ranger,4774,-308,pos3jungler,tidehunter,4088,378,14254,15841,-1587,1/0/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831571711,TSpirit,OG,Dire,胜,1,1.1,drow_ranger,31,4774,>>>>>>>><<<<<<<<<,kez,4466,308,∩ (◣_◢) ∩,lycan,2732,2042,15841,14254,1587,1/0/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831571549,Aurora,Tundra,Radiant,胜,1,mode: m0NESY,alchemist,22,5088,E~u,dragon_knight,3748,1340,not human (животное),beastmaster,3799,1289,16162,13643,2519,3/0/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831571549,Tundra,Aurora,Dire,负,0,E~u,dragon_knight,23,3748,mode: m0NESY,alchemist,5088,-1340,Shenorita`,dawnbreaker,3535,213,13643,16162,-2519,0/1/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831663527,TSpirit,TY,Radiant,负,0,1.1,nevermore,27,4908,arima-,templar_assassin,3660,1248,bangkok,abyssal_underlord,3193,1715,16061,14482,1579,3/0/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831663527,TY,TSpirit,Dire,胜,1,arima-,templar_assassin,17,3660,1.1,nevermore,4908,-1248,pos3jungler,largo,4532,-872,14482,16061,-1579,0/1/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831674830,Aurora,Tundra,Radiant,胜,1,e,nevermore,37,5347,),necrolyte,6194,-847,not human (животное),brewmaster,2310,3037,15486,15297,189,0/0/0,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831674830,Tundra,Aurora,Dire,负,0,),necrolyte,32,6194,e,nevermore,5347,847,P,axe,3060,3134,15297,15486,-189,5/0/2,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831810450,TY,TSpirit,Radiant,胜,1,,lone_druid,29,4558,1.1,alchemist,5123,-565,pos3jungler,pangolier,3571,987,18042,14857,3185,1/1/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831810450,TSpirit,TY,Dire,负,0,1.1,alchemist,20,5123,,lone_druid,4558,565,,axe,4680,443,14857,18042,-3185,2/2/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831817474,Liquid,Aurora,Radiant,负,0,yondaime,life_stealer,18,4188,,windrunner,4588,-400,Shenorita`,axe,4178,10,14924,18060,-3136,1/1/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831817474,Aurora,Liquid,Dire,胜,1,,windrunner,27,4588,yondaime,life_stealer,4188,400,50centaur,dawnbreaker,3558,1030,18060,14924,3136,0/0/1,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831927547,Aurora,Liquid,Radiant,胜,1,mode: m0NESY,phantom_lancer,21,4007,,drow_ranger,4876,-869,50centaur,slardar,3872,135,14135,15793,-1658,2/0/2,league_roster,league_roster,league_roster
19101,BLAST Slam VII,8831927547,Liquid,Aurora,Dire,负,0,,drow_ranger,32,4876,mode: m0NESY,phantom_lancer,4007,869,Z,axe,3728,1148,15793,14135,1658,4/2/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8775954955,TSpirit,VG,Radiant,负,0,我讨厌这个世界,monkey_king,28,4217,綢,muerta,4205,12,@e,slardar,4154,63,14485,17041,-2556,0/1/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8775954955,VG,TSpirit,Dire,胜,1,綢,muerta,23,4205,我讨厌这个世界,monkey_king,4217,-12,GAMBOT-PARIS,void_spirit,3571,634,17041,14485,2556,1/2/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8775954888,XG,NAVI,Radiant,胜,1,y,monkey_king,35,4181,"pA,",tiny,3649,532,whaler,lycan,4032,149,15257,15527,-270,0/1/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8775954888,NAVI,XG,Dire,负,0,"pA,",tiny,13,3649,y,monkey_king,4181,-532,P$,magnataur,4158,-509,15527,15257,270,1/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776019262,XG,NAVI,Radiant,胜,1,0,tiny,26,4641,rejected,medusa,4105,536,whaler,mars,3625,1016,17658,15303,2355,1/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776019262,NAVI,XG,Dire,负,0,rejected,medusa,26,4105,0,tiny,4641,-536,`yv,doom_bringer,4962,-857,15303,17658,-2355,0/2/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776009613,VG,TSpirit,Radiant,负,0,Roselia,windrunner,26,4144,我讨厌这个世界,tiny,4403,-259,GAMBOT-PARIS,largo,3910,234,15744,15822,-78,1/0/3,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776009613,TSpirit,VG,Dire,胜,1,我讨厌这个世界,tiny,28,4403,Roselia,windrunner,4144,259,Bach,abyssal_underlord,4269,134,15822,15744,78,2/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776077999,GL,Liquid,Radiant,负,0,鬼,viper,25,5357,yondaime,lone_druid,4804,553,50centaur,bristleback,3858,1499,16647,16559,88,3/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776077999,Liquid,GL,Dire,胜,1,yondaime,lone_druid,27,4804,鬼,viper,5357,-553,помойка,tidehunter,3508,1296,16559,16647,-88,0/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776094912,TSpirit,VG,Radiant,胜,1,我讨厌这个世界,terrorblade,29,4654,,beastmaster,4772,-118,Bach,doom_bringer,3435,1219,15421,15798,-377,1/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776094912,VG,TSpirit,Dire,负,0,,beastmaster,26,4772,我讨厌这个世界,terrorblade,4654,118,GAMBOT-PARIS,tidehunter,3734,1038,15798,15421,377,1/0/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776157596,Liquid,GL,Radiant,负,0,yondaime,luna,25,3992,p|,muerta,4586,-594,помойка,beastmaster,4428,-436,13483,16285,-2802,1/1/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776157596,GL,Liquid,Dire,胜,1,p|,muerta,23,4586,yondaime,luna,3992,594,50centaur,pangolier,2872,1714,16285,13483,2802,0/0/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776170934,SAR,Aurora,Radiant,负,0,VE,muerta,24,4663,bored,lone_druid,5184,-521,Shenorita`,slardar,4156,507,16125,17084,-959,1/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776170934,Aurora,SAR,Dire,胜,1,bored,lone_druid,34,5184,VE,muerta,4663,521,^,abyssal_underlord,3430,1754,17084,16125,959,0/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776238601,SAR,Aurora,Radiant,胜,1,VE,monkey_king,22,4421,`&,tiny,4740,-319,Shenorita`,pangolier,3173,1248,14420,15149,-729,1/0/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776238601,Aurora,SAR,Dire,负,0,`&,tiny,26,4740,VE,monkey_king,4421,319,^,slardar,2535,2205,15149,14420,729,0/0/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776236178,GL,Liquid,Radiant,负,0,鬼,muerta,27,4610,a,tiny,3639,971,50centaur,abyssal_underlord,3719,891,15923,15124,799,0/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776236178,Liquid,GL,Dire,胜,1,a,tiny,26,3639,鬼,muerta,4610,-971,помойка,night_stalker,4669,-1030,15124,15923,-799,0/1/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776302295,SAR,Aurora,Radiant,负,0,VE,windrunner,17,3560,bored,ursa,4735,-1175,Shenorita`,pangolier,4652,-1092,14612,18124,-3512,1/1/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776302295,Aurora,SAR,Dire,胜,1,bored,ursa,23,4735,VE,windrunner,3560,1175,^,abyssal_underlord,3877,858,18124,14612,3512,1/0/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776345901,PV,MOUZ,Radiant,胜,1,.....,kez,33,5324,KITR,phantom_lancer,3871,1453,>,sand_king,2883,2441,18406,13030,5376,1/0/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776345901,MOUZ,PV,Dire,负,0,KITR,phantom_lancer,27,3871,.....,kez,5324,-1453,"Nah, I'd adapt",slardar,5002,-1131,13030,18406,-5376,1/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776380784,BetBoom,VP,Radiant,胜,1,Naruto~,tiny,26,4163,nokia,muerta,4815,-652,PE(,primal_beast,3745,418,17591,15444,2147,0/1/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776380784,VP,BetBoom,Dire,负,0,nokia,muerta,27,4815,Naruto~,tiny,4163,652,17 mind,axe,5247,-432,15444,17591,-2147,1/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776432038,PV,MOUZ,Radiant,胜,1,.....,monkey_king,31,5087,k(,muerta,4515,572,D3,slardar,2692,2395,16393,14502,1891,2/1/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776432038,MOUZ,PV,Dire,负,0,k(,muerta,24,4515,.....,monkey_king,5087,-572,lD,tidehunter,4100,415,14502,16393,-1891,2/1/3,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776484403,BetBoom,VP,Radiant,胜,1,`5E,life_stealer,30,4246,nokia,muerta,4858,-612,granny got hit by a bazooka,night_stalker,2759,1487,16549,16165,384,0/1/4,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776484403,VP,BetBoom,Dire,负,0,nokia,muerta,30,4858,`5E,life_stealer,4246,612,17 mind,abyssal_underlord,4627,231,16165,16549,-384,0/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776543835,FLCN,TY,Radiant,胜,1,I m Going To Be The Best Carry,tiny,33,4745,1000-7,alchemist,5031,-286,!!!,largo,3797,948,17797,16009,1788,0/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776543835,TY,FLCN,Dire,负,0,1000-7,alchemist,24,5031,I m Going To Be The Best Carry,tiny,4745,286,YeS signature player,tidehunter,4482,549,16009,17797,-1788,2/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776583882,HEROIC,Tundra,Radiant,胜,1,Yuma,tiny,21,3880,1+1=11,phantom_assassin,4278,-398,not human (животное),largo,3843,37,18193,16009,2184,1/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776583882,Tundra,HEROIC,Dire,负,0,1+1=11,phantom_assassin,25,4278,Yuma,tiny,3880,398,E.,bristleback,6154,-1876,16009,18193,-2184,2/2/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776664516,TY,FLCN,Radiant,负,0,PW<,alchemist,24,5007,I m Going To Be The Best Carry,lone_druid,5456,-449,Pv,bristleback,5562,-555,16452,19231,-2779,0/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776664516,FLCN,TY,Dire,胜,1,I m Going To Be The Best Carry,lone_druid,36,5456,PW<,alchemist,5007,449,!!!,centaur,3921,1535,19231,16452,2779,0/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776679266,Tundra,HEROIC,Radiant,胜,1,1+1=11,muerta,26,3781,Yuma,gyrocopter,3903,-122,Wisper,dark_seer,5032,-1251,14751,15906,-1155,1/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776679266,HEROIC,Tundra,Dire,负,0,Yuma,gyrocopter,28,3903,1+1=11,muerta,3781,122,not human (животное),largo,3308,595,15906,14751,1155,0/0/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776815882,Tundra,HEROIC,Radiant,负,0,1+1=11,gyrocopter,29,5478,@,tiny,4364,1114,Wisper,pangolier,2760,2718,17450,13546,3904,4/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8776815882,HEROIC,Tundra,Dire,胜,1,@,tiny,22,4364,1+1=11,gyrocopter,5478,-1114,not human (животное),largo,4490,-126,13546,17450,-3904,0/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777439091,VG,NAVI,Radiant,负,0,Roselia,gyrocopter,24,3941,rejected,doom_bringer,4768,-827,lole,abyssal_underlord,4674,-733,13319,17627,-4308,0/2/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777439091,NAVI,VG,Dire,胜,1,rejected,doom_bringer,22,4768,Roselia,gyrocopter,3941,827,Pq,pangolier,3381,1387,17627,13319,4308,2/0/3,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777432261,XG,Aurora,Radiant,胜,1,ZmjjKK,weaver,25,4205,bored,lone_druid,3930,275,Shenorita`,pangolier,3644,561,17925,15248,2677,1/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777432261,Aurora,XG,Dire,负,0,bored,lone_druid,19,3930,ZmjjKK,weaver,4205,-275,¿,abyssal_underlord,4605,-675,15248,17925,-2677,0/2/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777495739,Aurora,XG,Radiant,胜,1,bored,lone_druid,26,4419,ZmjjKK,beastmaster,3704,715,¿,bristleback,3688,731,17501,15020,2481,1/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777495739,XG,Aurora,Dire,负,0,ZmjjKK,beastmaster,16,3704,bored,lone_druid,4419,-715,,abyssal_underlord,4903,-1199,15020,17501,-2481,0/2/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777492128,NAVI,VG,Radiant,负,0,rejected,gyrocopter,32,4867,P,monkey_king,4443,424,Bach,beastmaster,3785,1082,16373,16725,-352,0/1/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777492128,VG,NAVI,Dire,胜,1,P,monkey_king,26,4443,rejected,gyrocopter,4867,-424,i,bristleback,3755,688,16725,16373,352,1/0/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777560892,XG,Aurora,Radiant,负,0,ZmjjKK,weaver,24,3799,pf,lone_druid,5308,-1509,Shenorita`,centaur,3905,-106,15970,16163,-193,1/0/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777560892,Aurora,XG,Dire,胜,1,pf,lone_druid,21,5308,ZmjjKK,weaver,3799,1509,¿,primal_beast,4227,1081,16163,15970,193,4/0/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777570720,VG,NAVI,Radiant,胜,1,;ȴ,tiny,27,4859,rejected,beastmaster,4506,353,lole,centaur,3970,889,16298,15747,551,0/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777570720,NAVI,VG,Dire,负,0,rejected,beastmaster,31,4506,;ȴ,tiny,4859,-353,"0""",batrider,3923,583,15747,16298,-551,0/0/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777630244,Liquid,BetBoom,Radiant,负,0,yondaime,windrunner,32,4820,Naruto~,monkey_king,4282,538,17 mind,axe,3820,1000,15419,14748,671,1/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777630244,BetBoom,Liquid,Dire,胜,1,Naruto~,monkey_king,29,4282,yondaime,windrunner,4820,-538,50centaur,brewmaster,3070,1212,14748,15419,-671,0/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777652578,GL,MOUZ,Radiant,胜,1,鬼,necrolyte,22,4697,,tiny,3125,1572,TAXMAN,slardar,3621,1076,16992,13187,3805,0/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777652578,MOUZ,GL,Dire,负,0,,tiny,16,3125,鬼,necrolyte,4697,-1572,помойка,doom_bringer,4306,-1181,13187,16992,-3805,0/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777714725,BetBoom,Liquid,Radiant,胜,1,Naruto~,kez,25,4848,yondaime,tiny,4102,746,7,lycan,3254,1594,16099,14962,1137,1/0/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777714725,Liquid,BetBoom,Dire,负,0,yondaime,tiny,22,4102,Naruto~,kez,4848,-746,17 mind,dawnbreaker,3378,724,14962,16099,-1137,0/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777738576,GL,MOUZ,Radiant,胜,1,鬼,muerta,30,4570,KITR,windrunner,4393,177,TAXMAN,abyssal_underlord,3918,652,17149,15136,2013,0/1/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777738576,MOUZ,GL,Dire,负,0,KITR,windrunner,26,4393,鬼,muerta,4570,-177,помойка,slardar,4251,142,15136,17149,-2013,2/1/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777800049,TSpirit,FLCN,Radiant,胜,1,我讨厌这个世界,terrorblade,22,4069,I m Going To Be The Best Carry,alchemist,3957,112,pǠ,shredder,4381,-312,16440,15753,687,0/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777800049,FLCN,TSpirit,Dire,负,0,I m Going To Be The Best Carry,alchemist,19,3957,我讨厌这个世界,terrorblade,4069,-112,GAMBOT-PARIS,slardar,4597,-640,15753,16440,-687,0/2/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777838108,TY,SAR,Radiant,负,0,arima-,beastmaster,29,4970,VE,necrolyte,4832,138,^,slardar,2810,2160,17601,15056,2545,0/0/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777838108,SAR,TY,Dire,胜,1,VE,necrolyte,32,4832,arima-,beastmaster,4970,-138,!!!,bristleback,3900,932,15056,17601,-2545,1/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777936470,FLCN,TSpirit,Radiant,胜,1,I m Going To Be The Best Carry,alchemist,29,5834,我讨厌这个世界,tiny,3650,2184,GAMBOT-PARIS,bristleback,4564,1270,19261,14852,4409,0/0/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777936470,TSpirit,FLCN,Dire,负,0,我讨厌这个世界,tiny,20,3650,I m Going To Be The Best Carry,alchemist,5834,-2184,Yͣ,tidehunter,5003,-1353,14852,19261,-4409,0/2/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777955132,SAR,TY,Radiant,胜,1,VE,tiny,22,4269,arima-,lone_druid,4669,-400,!!!,centaur,4925,-656,15949,16890,-941,0/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8777955132,TY,SAR,Dire,负,0,arima-,lone_druid,26,4669,VE,tiny,4269,400,^,beastmaster,4047,622,16890,15949,941,1/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778045350,FLCN,TSpirit,Radiant,胜,1,!U,weaver,32,4729,我讨厌这个世界,monkey_king,4054,675,GAMBOT-PARIS,pangolier,3575,1154,17684,16097,1587,1/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778045350,TSpirit,FLCN,Dire,负,0,我讨厌这个世界,monkey_king,27,4054,!U,weaver,4729,-675,YeS signature player,bristleback,4439,-385,16097,17684,-1587,0/2/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778074211,Tundra,VP,Radiant,负,0,1+1=11,life_stealer,28,3951,nokia,alchemist,4707,-756,granny got hit by a bazooka,enigma,4571,-620,16241,18547,-2306,0/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778074211,VP,Tundra,Dire,胜,1,nokia,alchemist,21,4707,1+1=11,life_stealer,3951,756,not human (животное),shredder,4661,46,18547,16241,2306,0/2/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778168822,VP,Tundra,Radiant,负,0,nokia,faceless_void,23,4227,1+1=11,lone_druid,4243,-16,not human (животное),sand_king,3722,505,16004,14317,1687,3/2/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778168822,Tundra,VP,Dire,胜,1,1+1=11,lone_druid,24,4243,nokia,faceless_void,4227,16,granny got hit by a bazooka,primal_beast,3403,840,14317,16004,-1687,1/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778162915,PV,HEROIC,Radiant,胜,1,.....,phantom_lancer,24,3739,Yuma,luna,3841,-102,*,shredder,4129,-390,16706,15491,1215,0/0/3,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778162915,HEROIC,PV,Dire,负,0,Yuma,luna,24,3841,.....,phantom_lancer,3739,102,"Nah, I'd adapt",night_stalker,4695,-854,15491,16706,-1215,0/2/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778254726,PV,HEROIC,Radiant,胜,1,.....,kez,24,4702,Yuma,monkey_king,3292,1410,Wisper,magnataur,3675,1027,17788,14091,3697,0/0/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778254726,HEROIC,PV,Dire,负,0,Yuma,monkey_king,19,3292,.....,kez,4702,-1410,"Nah, I'd adapt",slardar,4876,-1584,14091,17788,-3697,0/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778252071,Tundra,VP,Radiant,负,0,1+1=11,tiny,31,5255,nokia,windrunner,4910,345,granny got hit by a bazooka,dawnbreaker,2885,2370,16046,16511,-465,1/0/4,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778252071,VP,Tundra,Dire,胜,1,nokia,windrunner,27,4910,1+1=11,tiny,5255,-345,not human (животное),abyssal_underlord,3404,1506,16511,16046,465,1/0/2,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778849866,GL,TSpirit,Radiant,胜,1,鬼,lone_druid,24,5638,我讨厌这个世界,luna,4566,1072,GAMBOT-PARIS,tidehunter,2889,2749,18149,14379,3770,6/0/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778849866,TSpirit,GL,Dire,负,0,我讨厌这个世界,luna,25,4566,鬼,lone_druid,5638,-1072,помойка,sand_king,4342,224,14379,18149,-3770,1/0/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778849893,Liquid,VG,Radiant,负,0,yondaime,bristleback,27,4566,Ph,tiny,4026,540,Ph,night_stalker,3724,842,15983,16400,-417,0/0/1,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778849893,VG,Liquid,Dire,胜,1,Ph,tiny,20,4026,yondaime,bristleback,4566,-540,50centaur,pangolier,4182,-156,16400,15983,417,0/1/0,league_roster,league_roster,league_roster
19543,PGL Wallachia 2026 Season 8,8778896415,TSpirit,GL,Radiant,负,0,f,muerta,26,4026,鬼,tiny,4323,-297,помойка,slardar,4065,-39,15131,16891,-1760,0/1/0,league_roster,league_roster,league_roster
